,tx_hash,index,type,raw_amount,dollar_value,token_contract_address,token_name,token_dollar_value,from,to,sender,timestamp
144,0xe081cfe651591ab6525ad185ca38ad9bfe3f6154e9811cb820e3b46af1e5bc9a,2,Burn,1825667058196569302,5667.41833790350941,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,3104.300048828125,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,None,0x711281c1b26aaed86e40e4caaf76c1962b45e161,1710162983
145,0xe081cfe651591ab6525ad185ca38ad9bfe3f6154e9811cb820e3b46af1e5bc9a,2,Transfer,1825667058196569302,5665.7023178414838265,None,Ethereum,3103.360107421875,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x711281c1b26aaed86e40e4caaf76c1962b45e161,1710162983
146,0xe081cfe651591ab6525ad185ca38ad9bfe3f6154e9811cb820e3b46af1e5bc9a,2,Transfer,1825667058196569302,5665.7023178414838265,None,Ethereum,3103.360107421875,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x711281c1b26aaed86e40e4caaf76c1962b45e161,0x711281c1b26aaed86e40e4caaf76c1962b45e161,1710162983
147,0xcb677604ed47003bbb69511bed33c74a3f2a262e3e508337682b3536d6d64995,0,Transfer,330029074933742,4576.490168751381627,0x8390a1da07e376ef7add4be859ba74fb83aa02d5,Grok,0.013866930268704891,0xdd2438bb231bed12de2f46b352c8252c43351d27,0x69c66beafb06674db41b22cfc50c34a93b8d82a2,0xdd2438bb231bed12de2f46b352c8252c43351d27,1710163031
148,0xcb677604ed47003bbb69511bed33c74a3f2a262e3e508337682b3536d6d64995,0,Transfer,1339369427490765177,4157.8045791584801654,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,3104.300048828125,0x69c66beafb06674db41b22cfc50c34a93b8d82a2,0x898fcb7b4e3bee37ebb0ca3a3fbd08cefdc8c995,0xdd2438bb231bed12de2f46b352c8252c43351d27,1710163031
149,0xcb677604ed47003bbb69511bed33c74a3f2a262e3e508337682b3536d6d64995,0,Transfer,657769821185164791336,1982.518200610445350866,0x21e5c85a5b1f38bddde68307af77e38f747cd530,Doggensnout Skeptic,0.0000000030139999385170313,0x898fcb7b4e3bee37ebb0ca3a3fbd08cefdc8c995,0xdd2438bb231bed12de2f46b352c8252c43351d27,0xdd2438bb231bed12de2f46b352c8252c43351d27,1710163031
150,0xcb677604ed47003bbb69511bed33c74a3f2a262e3e508337682b3536d6d64995,2,Transfer,330029074933742,4576.490168751381627,0x8390a1da07e376ef7add4be859ba74fb83aa02d5,Grok,0.013866930268704891,0xdd2438bb231bed12de2f46b352c8252c43351d27,0x69c66beafb06674db41b22cfc50c34a93b8d82a2,0xdd2438bb231bed12de2f46b352c8252c43351d27,1710163031
151,0xcb677604ed47003bbb69511bed33c74a3f2a262e3e508337682b3536d6d64995,2,Transfer,1339369427490765177,4157.8045791584801654,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,3104.300048828125,0x69c66beafb06674db41b22cfc50c34a93b8d82a2,0x898fcb7b4e3bee37ebb0ca3a3fbd08cefdc8c995,0xdd2438bb231bed12de2f46b352c8252c43351d27,1710163031
152,0xcb677604ed47003bbb69511bed33c74a3f2a262e3e508337682b3536d6d64995,2,Transfer,647119341575911148975,1950.417655722977977284,0x21e5c85a5b1f38bddde68307af77e38f747cd530,Doggensnout Skeptic,0.0000000030139999385170313,0x898fcb7b4e3bee37ebb0ca3a3fbd08cefdc8c995,0xdd2438bb231bed12de2f46b352c8252c43351d27,0xdd2438bb231bed12de2f46b352c8252c43351d27,1710163031
153,0xaad7774f70fccad4b551f32964baa56254dc0796f8ea4192040b836ab97b06d4,0,Transfer,986994230302446247,3063.926237320961536,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,3104.300048828125,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0x7edc297010f04c4e82b997bd60ef7eeaf9c360d5,0x711281c1b26aaed86e40e4caaf76c1962b45e161,1710163055
154,0xaad7774f70fccad4b551f32964baa56254dc0796f8ea4192040b836ab97b06d4,0,Transfer,4000000000,4000,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1,0x711281c1b26aaed86e40e4caaf76c1962b45e161,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0x711281c1b26aaed86e40e4caaf76c1962b45e161,1710163055
155,0xaad7774f70fccad4b551f32964baa56254dc0796f8ea4192040b836ab97b06d4,0,Transfer,0,0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,3104.300048828125,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x7edc297010f04c4e82b997bd60ef7eeaf9c360d5,0x711281c1b26aaed86e40e4caaf76c1962b45e161,1710163055
156,0xaad7774f70fccad4b551f32964baa56254dc0796f8ea4192040b836ab97b06d4,0,Transfer,739617670956575,,0xc548e90589b166e1364de744e6d35d8748996fe8,None,None,0x7edc297010f04c4e82b997bd60ef7eeaf9c360d5,0x711281c1b26aaed86e40e4caaf76c1962b45e161,0x711281c1b26aaed86e40e4caaf76c1962b45e161,1710163055
157,0xaad7774f70fccad4b551f32964baa56254dc0796f8ea4192040b836ab97b06d4,2,Transfer,986997220107962252,3063.935518574370857,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,3104.300048828125,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0x7edc297010f04c4e82b997bd60ef7eeaf9c360d5,0x711281c1b26aaed86e40e4caaf76c1962b45e161,1710163055
158,0xaad7774f70fccad4b551f32964baa56254dc0796f8ea4192040b836ab97b06d4,2,Transfer,4000000000,4000,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1,0x711281c1b26aaed86e40e4caaf76c1962b45e161,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0x711281c1b26aaed86e40e4caaf76c1962b45e161,1710163055
159,0xaad7774f70fccad4b551f32964baa56254dc0796f8ea4192040b836ab97b06d4,2,Transfer,0,0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,3104.300048828125,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x7edc297010f04c4e82b997bd60ef7eeaf9c360d5,0x711281c1b26aaed86e40e4caaf76c1962b45e161,1710163055
160,0xaad7774f70fccad4b551f32964baa56254dc0796f8ea4192040b836ab97b06d4,2,Transfer,466225481228063,,0xc548e90589b166e1364de744e6d35d8748996fe8,None,None,0x7edc297010f04c4e82b997bd60ef7eeaf9c360d5,0x711281c1b26aaed86e40e4caaf76c1962b45e161,0x711281c1b26aaed86e40e4caaf76c1962b45e161,1710163055
161,0xf575687f780edd7918193dcfe97f5f2d871ea275b9c77d6444e09ab0c0cf8f7b,0,Transfer,4135947328866259130353965054,11994.247364490420101297590663,0xf017d3690346eb8234b85f74cee5e15821fee1f4,GEKKO,0.000002900000026784255,0x37dba85dcfd0386f19fb56fd8032785e951c1697,0xda2d09fbbf8ee4b5051a0e9b562c5fcb4b393b18,0x37dba85dcfd0386f19fb56fd8032785e951c1697,1710163067
162,0xf575687f780edd7918193dcfe97f5f2d871ea275b9c77d6444e09ab0c0cf8f7b,0,Transfer,8146945662705058758,25290.56381853539509,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,3104.300048828125,0xda2d09fbbf8ee4b5051a0e9b562c5fcb4b393b18,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x37dba85dcfd0386f19fb56fd8032785e951c1697,1710163067
163,0xf575687f780edd7918193dcfe97f5f2d871ea275b9c77d6444e09ab0c0cf8f7b,0,Burn,8146945662705058758,25290.56381853539509,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,3104.300048828125,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,None,0x37dba85dcfd0386f19fb56fd8032785e951c1697,1710163067
164,0xf575687f780edd7918193dcfe97f5f2d871ea275b9c77d6444e09ab0c0cf8f7b,0,Transfer,8146945662705058758,25282.906166972549759,None,Ethereum,3103.360107421875,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x37dba85dcfd0386f19fb56fd8032785e951c1697,1710163067
165,0xf575687f780edd7918193dcfe97f5f2d871ea275b9c77d6444e09ab0c0cf8f7b,0,Transfer,8146945662705058758,25282.906166972549759,None,Ethereum,3103.360107421875,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x37dba85dcfd0386f19fb56fd8032785e951c1697,0x37dba85dcfd0386f19fb56fd8032785e951c1697,1710163067
166,0xf575687f780edd7918193dcfe97f5f2d871ea275b9c77d6444e09ab0c0cf8f7b,1,Transfer,4135947328866259130353965054,11994.247364490420101297590663,0xf017d3690346eb8234b85f74cee5e15821fee1f4,GEKKO,0.000002900000026784255,0x37dba85dcfd0386f19fb56fd8032785e951c1697,0xda2d09fbbf8ee4b5051a0e9b562c5fcb4b393b18,0x37dba85dcfd0386f19fb56fd8032785e951c1697,1710163067
167,0xf575687f780edd7918193dcfe97f5f2d871ea275b9c77d6444e09ab0c0cf8f7b,1,Transfer,8106416959399586222,25164.750562885276105,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,3104.300048828125,0xda2d09fbbf8ee4b5051a0e9b562c5fcb4b393b18,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x37dba85dcfd0386f19fb56fd8032785e951c1697,1710163067
168,0xf575687f780edd7918193dcfe97f5f2d871ea275b9c77d6444e09ab0c0cf8f7b,1,Burn,8106416959399586222,25164.750562885276105,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,3104.300048828125,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,None,0x37dba85dcfd0386f19fb56fd8032785e951c1697,1710163067
169,0xf575687f780edd7918193dcfe97f5f2d871ea275b9c77d6444e09ab0c0cf8f7b,1,Transfer,8106416959399586222,25157.13100592880921,None,Ethereum,3103.360107421875,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x37dba85dcfd0386f19fb56fd8032785e951c1697,1710163067
170,0xf575687f780edd7918193dcfe97f5f2d871ea275b9c77d6444e09ab0c0cf8f7b,1,Transfer,8106416959399586222,25157.13100592880921,None,Ethereum,3103.360107421875,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x37dba85dcfd0386f19fb56fd8032785e951c1697,0x37dba85dcfd0386f19fb56fd8032785e951c1697,1710163067
171,0x4d8761e86be1ac935c925e4ac28513872a38583d4bf60223a0716a45ec617999,0,Transfer,88169889785425,3210.364568526954298,0x8aec4bbdcfb451aa289bfbd3c2f4e34a44ada1be,dogwifhat Eth,0.03641112148761749,0xc9673a6be5d35f15afe8b380db20a4ef5d451d6d,0x11c20a3b83ff206e4ab6b5935d766564925b8b2b,0xc9673a6be5d35f15afe8b380db20a4ef5d451d6d,1710163079
172,0x4d8761e86be1ac935c925e4ac28513872a38583d4bf60223a0716a45ec617999,0,Transfer,1035457321234391778,3214.3702128673619098,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,3104.300048828125,0x11c20a3b83ff206e4ab6b5935d766564925b8b2b,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0xc9673a6be5d35f15afe8b380db20a4ef5d451d6d,1710163079
173,0x4d8761e86be1ac935c925e4ac28513872a38583d4bf60223a0716a45ec617999,0,Burn,1035457321234391778,3214.3702128673619098,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,3104.300048828125,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,None,0xc9673a6be5d35f15afe8b380db20a4ef5d451d6d,1710163079
174,0x4d8761e86be1ac935c925e4ac28513872a38583d4bf60223a0716a45ec617999,0,Transfer,1035457321234391778,3213.3969436567289977,None,Ethereum,3103.360107421875,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0xc9673a6be5d35f15afe8b380db20a4ef5d451d6d,1710163079
175,0x4d8761e86be1ac935c925e4ac28513872a38583d4bf60223a0716a45ec617999,0,Transfer,1035457321234391778,3213.3969436567289977,None,Ethereum,3103.360107421875,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0xc9673a6be5d35f15afe8b380db20a4ef5d451d6d,0xc9673a6be5d35f15afe8b380db20a4ef5d451d6d,1710163079
176,0x4d8761e86be1ac935c925e4ac28513872a38583d4bf60223a0716a45ec617999,1,Transfer,88169889785425,3210.364568526954298,0x8aec4bbdcfb451aa289bfbd3c2f4e34a44ada1be,dogwifhat Eth,0.03641112148761749,0xc9673a6be5d35f15afe8b380db20a4ef5d451d6d,0x11c20a3b83ff206e4ab6b5935d766564925b8b2b,0xc9673a6be5d35f15afe8b380db20a4ef5d451d6d,1710163079
177,0x4d8761e86be1ac935c925e4ac28513872a38583d4bf60223a0716a45ec617999,1,Transfer,995632191758750461,3090.7410614915421694,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,3104.300048828125,0x11c20a3b83ff206e4ab6b5935d766564925b8b2b,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0xc9673a6be5d35f15afe8b380db20a4ef5d451d6d,1710163079
178,0x4d8761e86be1ac935c925e4ac28513872a38583d4bf60223a0716a45ec617999,1,Burn,995632191758750461,3090.7410614915421694,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,3104.300048828125,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,None,0xc9673a6be5d35f15afe8b380db20a4ef5d451d6d,1710163079
179,0x4d8761e86be1ac935c925e4ac28513872a38583d4bf60223a0716a45ec617999,1,Transfer,995632191758750461,3089.8052255691126797,None,Ethereum,3103.360107421875,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0xc9673a6be5d35f15afe8b380db20a4ef5d451d6d,1710163079
180,0x4d8761e86be1ac935c925e4ac28513872a38583d4bf60223a0716a45ec617999,1,Transfer,995632191758750461,3089.8052255691126797,None,Ethereum,3103.360107421875,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0xc9673a6be5d35f15afe8b380db20a4ef5d451d6d,0xc9673a6be5d35f15afe8b380db20a4ef5d451d6d,1710163079
181,0x36453126f7b08f65178da484754a9195f7f044b032bcbdcd243a33a38cf7c813,0,Mint,7500000000000000000,23282.2503662109375,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,3104.300048828125,None,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0xc20eefbda09dded708b0575cc27b2221ce133795,1710163091
182,0x36453126f7b08f65178da484754a9195f7f044b032bcbdcd243a33a38cf7c813,0,Transfer,7500000000000000000,23282.2503662109375,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,3104.300048828125,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x672fefac7f6e3017d9a2f1c14fe048191a24ce14,0xc20eefbda09dded708b0575cc27b2221ce133795,1710163091
183,0x36453126f7b08f65178da484754a9195f7f044b032bcbdcd243a33a38cf7c813,0,Transfer,377261863891985961657130,7009.98953615928065291455,0xeaa63125dd63f10874f99cdbbb18410e7fc79dd3,Hemule,0.01858123019337654,0x672fefac7f6e3017d9a2f1c14fe048191a24ce14,0xc20eefbda09dded708b0575cc27b2221ce133795,0xc20eefbda09dded708b0575cc27b2221ce133795,1710163091
184,0x36453126f7b08f65178da484754a9195f7f044b032bcbdcd243a33a38cf7c813,0,Transfer,7500000000000000000,23275.2008056640625,None,Ethereum,3103.360107421875,0xc20eefbda09dded708b0575cc27b2221ce133795,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0xc20eefbda09dded708b0575cc27b2221ce133795,1710163091
185,0x36453126f7b08f65178da484754a9195f7f044b032bcbdcd243a33a38cf7c813,0,Transfer,7500000000000000000,23275.2008056640625,None,Ethereum,3103.360107421875,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xc20eefbda09dded708b0575cc27b2221ce133795,1710163091
186,0x36453126f7b08f65178da484754a9195f7f044b032bcbdcd243a33a38cf7c813,9,Mint,7500000000000000000,23282.2503662109375,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,3104.300048828125,None,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0xc20eefbda09dded708b0575cc27b2221ce133795,1710163091
187,0x36453126f7b08f65178da484754a9195f7f044b032bcbdcd243a33a38cf7c813,9,Transfer,7500000000000000000,23282.2503662109375,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,3104.300048828125,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x672fefac7f6e3017d9a2f1c14fe048191a24ce14,0xc20eefbda09dded708b0575cc27b2221ce133795,1710163091
188,0x36453126f7b08f65178da484754a9195f7f044b032bcbdcd243a33a38cf7c813,9,Transfer,375384969412678355248148,6975.11452779058841499083,0xeaa63125dd63f10874f99cdbbb18410e7fc79dd3,Hemule,0.01858123019337654,0x672fefac7f6e3017d9a2f1c14fe048191a24ce14,0xc20eefbda09dded708b0575cc27b2221ce133795,0xc20eefbda09dded708b0575cc27b2221ce133795,1710163091
189,0x36453126f7b08f65178da484754a9195f7f044b032bcbdcd243a33a38cf7c813,9,Transfer,7500000000000000000,23275.2008056640625,None,Ethereum,3103.360107421875,0xc20eefbda09dded708b0575cc27b2221ce133795,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0xc20eefbda09dded708b0575cc27b2221ce133795,1710163091
190,0x36453126f7b08f65178da484754a9195f7f044b032bcbdcd243a33a38cf7c813,9,Transfer,7500000000000000000,23275.2008056640625,None,Ethereum,3103.360107421875,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xc20eefbda09dded708b0575cc27b2221ce133795,1710163091
191,0xe4e2b44cc843b210fc1cce995266af830133c11ee283b6629b3abf6f0083ebfb,0,Mint,5173000000000000000,16058.5441525878906255,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,3104.300048828125,None,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x34c5fc224a350f8be26f84214d22cd52e98a9b8d,1710163139
192,0xe4e2b44cc843b210fc1cce995266af830133c11ee283b6629b3abf6f0083ebfb,0,Transfer,5173000000000000000,16058.5441525878906255,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,3104.300048828125,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x672fefac7f6e3017d9a2f1c14fe048191a24ce14,0x34c5fc224a350f8be26f84214d22cd52e98a9b8d,1710163139
193,0xe4e2b44cc843b210fc1cce995266af830133c11ee283b6629b3abf6f0083ebfb,0,Transfer,251298245347332089633272,4669.43054399039292309546,0xeaa63125dd63f10874f99cdbbb18410e7fc79dd3,Hemule,0.01858123019337654,0x672fefac7f6e3017d9a2f1c14fe048191a24ce14,0x34c5fc224a350f8be26f84214d22cd52e98a9b8d,0x34c5fc224a350f8be26f84214d22cd52e98a9b8d,1710163139
194,0xe4e2b44cc843b210fc1cce995266af830133c11ee283b6629b3abf6f0083ebfb,0,Transfer,5173000000000000000,16053.681835693359376,None,Ethereum,3103.360107421875,0x34c5fc224a350f8be26f84214d22cd52e98a9b8d,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x34c5fc224a350f8be26f84214d22cd52e98a9b8d,1710163139
195,0xe4e2b44cc843b210fc1cce995266af830133c11ee283b6629b3abf6f0083ebfb,0,Transfer,5173000000000000000,16053.681835693359376,None,Ethereum,3103.360107421875,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x34c5fc224a350f8be26f84214d22cd52e98a9b8d,1710163139
196,0xe4e2b44cc843b210fc1cce995266af830133c11ee283b6629b3abf6f0083ebfb,2,Mint,5173000000000000000,16058.5441525878906255,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,3104.300048828125,None,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x34c5fc224a350f8be26f84214d22cd52e98a9b8d,1710163139
197,0xe4e2b44cc843b210fc1cce995266af830133c11ee283b6629b3abf6f0083ebfb,2,Transfer,5173000000000000000,16058.5441525878906255,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,3104.300048828125,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x672fefac7f6e3017d9a2f1c14fe048191a24ce14,0x34c5fc224a350f8be26f84214d22cd52e98a9b8d,1710163139
198,0xe4e2b44cc843b210fc1cce995266af830133c11ee283b6629b3abf6f0083ebfb,2,Transfer,250193734437504856375034,4648.90737252379734226925,0xeaa63125dd63f10874f99cdbbb18410e7fc79dd3,Hemule,0.01858123019337654,0x672fefac7f6e3017d9a2f1c14fe048191a24ce14,0x34c5fc224a350f8be26f84214d22cd52e98a9b8d,0x34c5fc224a350f8be26f84214d22cd52e98a9b8d,1710163139
199,0xe4e2b44cc843b210fc1cce995266af830133c11ee283b6629b3abf6f0083ebfb,2,Transfer,5173000000000000000,16053.681835693359376,None,Ethereum,3103.360107421875,0x34c5fc224a350f8be26f84214d22cd52e98a9b8d,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x34c5fc224a350f8be26f84214d22cd52e98a9b8d,1710163139
200,0xe4e2b44cc843b210fc1cce995266af830133c11ee283b6629b3abf6f0083ebfb,2,Transfer,5173000000000000000,16053.681835693359376,None,Ethereum,3103.360107421875,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x34c5fc224a350f8be26f84214d22cd52e98a9b8d,1710163139
201,0x651368a4ca3b651901af0d237d1d61001f6a12819c36d3125cd48a961d4f8543,0,Transfer,49518000000000000000000,920.1053567156195640564,0xeaa63125dd63f10874f99cdbbb18410e7fc79dd3,Hemule,0.01858123019337654,0x75137437e8213f6bc35e00aba1567a1112b3a032,0x672fefac7f6e3017d9a2f1c14fe048191a24ce14,0x75137437e8213f6bc35e00aba1567a1112b3a032,1710163211
202,0x651368a4ca3b651901af0d237d1d61001f6a12819c36d3125cd48a961d4f8543,0,Transfer,1011344696479770515,3139.5173906642168675,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,3104.300048828125,0x672fefac7f6e3017d9a2f1c14fe048191a24ce14,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x75137437e8213f6bc35e00aba1567a1112b3a032,1710163211
203,0x651368a4ca3b651901af0d237d1d61001f6a12819c36d3125cd48a961d4f8543,0,Burn,1011344696479770515,3139.5173906642168675,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,3104.300048828125,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,None,0x75137437e8213f6bc35e00aba1567a1112b3a032,1710163211
204,0x651368a4ca3b651901af0d237d1d61001f6a12819c36d3125cd48a961d4f8543,0,Transfer,1011344696479770515,3138.5667859080041926,None,Ethereum,3103.360107421875,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x75137437e8213f6bc35e00aba1567a1112b3a032,1710163211
205,0x651368a4ca3b651901af0d237d1d61001f6a12819c36d3125cd48a961d4f8543,0,Transfer,1011344696479770515,3138.5667859080041926,None,Ethereum,3103.360107421875,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x75137437e8213f6bc35e00aba1567a1112b3a032,0x75137437e8213f6bc35e00aba1567a1112b3a032,1710163211
206,0x651368a4ca3b651901af0d237d1d61001f6a12819c36d3125cd48a961d4f8543,7,Transfer,49518000000000000000000,920.1053567156195640564,0xeaa63125dd63f10874f99cdbbb18410e7fc79dd3,Hemule,0.01858123019337654,0x75137437e8213f6bc35e00aba1567a1112b3a032,0x672fefac7f6e3017d9a2f1c14fe048191a24ce14,0x75137437e8213f6bc35e00aba1567a1112b3a032,1710163211
207,0x651368a4ca3b651901af0d237d1d61001f6a12819c36d3125cd48a961d4f8543,7,Transfer,990037181246236163,3073.3724700843501614,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,3104.300048828125,0x672fefac7f6e3017d9a2f1c14fe048191a24ce14,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x75137437e8213f6bc35e00aba1567a1112b3a032,1710163211
208,0x651368a4ca3b651901af0d237d1d61001f6a12819c36d3125cd48a961d4f8543,7,Burn,990037181246236163,3073.3724700843501614,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,3104.300048828125,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,None,0x75137437e8213f6bc35e00aba1567a1112b3a032,1710163211
209,0x651368a4ca3b651901af0d237d1d61001f6a12819c36d3125cd48a961d4f8543,7,Transfer,990037181246236163,3072.441893143969788,None,Ethereum,3103.360107421875,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x75137437e8213f6bc35e00aba1567a1112b3a032,1710163211
