,tx_hash,index,type,raw_amount,dollar_value,token_contract_address,token_name,token_dollar_value,from,to,sender,timestamp
210,0x651368a4ca3b651901af0d237d1d61001f6a12819c36d3125cd48a961d4f8543,7,Transfer,990037181246236163,3072.441893143969788,None,Ethereum,3103.360107421875,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x75137437e8213f6bc35e00aba1567a1112b3a032,0x75137437e8213f6bc35e00aba1567a1112b3a032,1710163211
216,0xa231f74955550b91c045955dcba05ce6793104ffdc325fd82a016389a8b00352,0,Transfer,12500000000000000000000,,0x0fa0ed0cbe0412379cd181320c93448968c76c1c,None,None,0x0d74893e945bdd6ed2c6936f41ae8769e719adb1,0x0fa0ed0cbe0412379cd181320c93448968c76c1c,0x0d74893e945bdd6ed2c6936f41ae8769e719adb1,1710163307
217,0xa231f74955550b91c045955dcba05ce6793104ffdc325fd82a016389a8b00352,0,Transfer,237500000000000000000000,,0x0fa0ed0cbe0412379cd181320c93448968c76c1c,None,None,0x0d74893e945bdd6ed2c6936f41ae8769e719adb1,0x95d17be5a7e189e073cf4d6509ac264dcde025a5,0x0d74893e945bdd6ed2c6936f41ae8769e719adb1,1710163307
218,0xa231f74955550b91c045955dcba05ce6793104ffdc325fd82a016389a8b00352,0,Transfer,4607552580192020846,14303.225699668243641,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,3104.300048828125,0x95d17be5a7e189e073cf4d6509ac264dcde025a5,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x0d74893e945bdd6ed2c6936f41ae8769e719adb1,1710163307
219,0xa231f74955550b91c045955dcba05ce6793104ffdc325fd82a016389a8b00352,0,Burn,4607552580192020846,14303.225699668243641,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,3104.300048828125,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,None,0x0d74893e945bdd6ed2c6936f41ae8769e719adb1,1710163307
220,0xa231f74955550b91c045955dcba05ce6793104ffdc325fd82a016389a8b00352,0,Transfer,4607552580192020846,14298.894870216647138,None,Ethereum,3103.360107421875,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x0d74893e945bdd6ed2c6936f41ae8769e719adb1,1710163307
221,0xa231f74955550b91c045955dcba05ce6793104ffdc325fd82a016389a8b00352,0,Transfer,4607552580192020846,14298.894870216647138,None,Ethereum,3103.360107421875,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x0d74893e945bdd6ed2c6936f41ae8769e719adb1,0x0d74893e945bdd6ed2c6936f41ae8769e719adb1,1710163307
222,0xa231f74955550b91c045955dcba05ce6793104ffdc325fd82a016389a8b00352,6,Transfer,12500000000000000000000,,0x0fa0ed0cbe0412379cd181320c93448968c76c1c,None,None,0x0d74893e945bdd6ed2c6936f41ae8769e719adb1,0x0fa0ed0cbe0412379cd181320c93448968c76c1c,0x0d74893e945bdd6ed2c6936f41ae8769e719adb1,1710163307
223,0xa231f74955550b91c045955dcba05ce6793104ffdc325fd82a016389a8b00352,6,Transfer,237500000000000000000000,,0x0fa0ed0cbe0412379cd181320c93448968c76c1c,None,None,0x0d74893e945bdd6ed2c6936f41ae8769e719adb1,0x95d17be5a7e189e073cf4d6509ac264dcde025a5,0x0d74893e945bdd6ed2c6936f41ae8769e719adb1,1710163307
224,0xa231f74955550b91c045955dcba05ce6793104ffdc325fd82a016389a8b00352,6,Transfer,4453904952013689772,13826.257360011924894,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,3104.300048828125,0x95d17be5a7e189e073cf4d6509ac264dcde025a5,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x0d74893e945bdd6ed2c6936f41ae8769e719adb1,1710163307
225,0xa231f74955550b91c045955dcba05ce6793104ffdc325fd82a016389a8b00352,6,Burn,4453904952013689772,13826.257360011924894,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,3104.300048828125,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,None,0x0d74893e945bdd6ed2c6936f41ae8769e719adb1,1710163307
226,0xa231f74955550b91c045955dcba05ce6793104ffdc325fd82a016389a8b00352,6,Transfer,4453904952013689772,13822.070950328025308,None,Ethereum,3103.360107421875,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x0d74893e945bdd6ed2c6936f41ae8769e719adb1,1710163307
227,0xa231f74955550b91c045955dcba05ce6793104ffdc325fd82a016389a8b00352,6,Transfer,4453904952013689772,13822.070950328025308,None,Ethereum,3103.360107421875,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x0d74893e945bdd6ed2c6936f41ae8769e719adb1,0x0d74893e945bdd6ed2c6936f41ae8769e719adb1,1710163307
228,0xa7df031a9365ac92037e9a28b2a89fc683bdd724f65cafc5625e9e92fbab10a0,0,Transfer,439556583709136304,2065.915883248026484,0xe3b9cfb8ea8a4f1279fbc28d3e15b4d2d86f18a0,Fottie,0.000004699999863078119,0xaf7d66767f77f8c268ad31e938a5f3be88888888,0x27920a817865fe0594a1561f7cc87e269fa2bcfe,0xaf7d66767f77f8c268ad31e938a5f3be88888888,1710163415
229,0xa7df031a9365ac92037e9a28b2a89fc683bdd724f65cafc5625e9e92fbab10a0,0,Transfer,1034685438376146422,3211.9740568728212586,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,3104.300048828125,0x27920a817865fe0594a1561f7cc87e269fa2bcfe,0x42183725df3be80bcefb3d12528417698c0c8a8c,0xaf7d66767f77f8c268ad31e938a5f3be88888888,1710163415
230,0xa7df031a9365ac92037e9a28b2a89fc683bdd724f65cafc5625e9e92fbab10a0,0,Burn,1034685438376146422,3211.9740568728212586,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,3104.300048828125,0x42183725df3be80bcefb3d12528417698c0c8a8c,None,0xaf7d66767f77f8c268ad31e938a5f3be88888888,1710163415
231,0xa7df031a9365ac92037e9a28b2a89fc683bdd724f65cafc5625e9e92fbab10a0,0,Transfer,1034685438376146422,3211.0015131868475857,None,Ethereum,3103.360107421875,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x42183725df3be80bcefb3d12528417698c0c8a8c,0xaf7d66767f77f8c268ad31e938a5f3be88888888,1710163415
232,0xa7df031a9365ac92037e9a28b2a89fc683bdd724f65cafc5625e9e92fbab10a0,0,Transfer,1033443815850095047,3207.1483113710233708,None,Ethereum,3103.360107421875,0x42183725df3be80bcefb3d12528417698c0c8a8c,0xaf7d66767f77f8c268ad31e938a5f3be88888888,0xaf7d66767f77f8c268ad31e938a5f3be88888888,1710163415
233,0xa7df031a9365ac92037e9a28b2a89fc683bdd724f65cafc5625e9e92fbab10a0,8,Transfer,439556583709136304,2065.915883248026484,0xe3b9cfb8ea8a4f1279fbc28d3e15b4d2d86f18a0,Fottie,0.000004699999863078119,0xaf7d66767f77f8c268ad31e938a5f3be88888888,0x27920a817865fe0594a1561f7cc87e269fa2bcfe,0xaf7d66767f77f8c268ad31e938a5f3be88888888,1710163415
234,0xa7df031a9365ac92037e9a28b2a89fc683bdd724f65cafc5625e9e92fbab10a0,8,Transfer,1003646947308587635,3115.6212675362471944,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,3104.300048828125,0x27920a817865fe0594a1561f7cc87e269fa2bcfe,0x42183725df3be80bcefb3d12528417698c0c8a8c,0xaf7d66767f77f8c268ad31e938a5f3be88888888,1710163415
235,0xa7df031a9365ac92037e9a28b2a89fc683bdd724f65cafc5625e9e92fbab10a0,8,Burn,1003646947308587635,3115.6212675362471944,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,3104.300048828125,0x42183725df3be80bcefb3d12528417698c0c8a8c,None,0xaf7d66767f77f8c268ad31e938a5f3be88888888,1710163415
236,0xa7df031a9365ac92037e9a28b2a89fc683bdd724f65cafc5625e9e92fbab10a0,8,Transfer,1003646947308587635,3114.677898213215441,None,Ethereum,3103.360107421875,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x42183725df3be80bcefb3d12528417698c0c8a8c,0xaf7d66767f77f8c268ad31e938a5f3be88888888,1710163415
237,0xa7df031a9365ac92037e9a28b2a89fc683bdd724f65cafc5625e9e92fbab10a0,8,Transfer,1002442570971817330,3110.9402847353595827,None,Ethereum,3103.360107421875,0x42183725df3be80bcefb3d12528417698c0c8a8c,0xaf7d66767f77f8c268ad31e938a5f3be88888888,0xaf7d66767f77f8c268ad31e938a5f3be88888888,1710163415
243,0xf8196d4b1341fb7700603dd0abfebc5ee859b279eb9c2e7a172d9b99c2a71f7f,0,Mint,3000000000000000000,9312.900146484375,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,3104.300048828125,None,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0xc50259330f6984da3c322c1e77e053fef02ea347,1710163535
244,0xf8196d4b1341fb7700603dd0abfebc5ee859b279eb9c2e7a172d9b99c2a71f7f,0,Transfer,3000000000000000000,9312.900146484375,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,3104.300048828125,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x898fcb7b4e3bee37ebb0ca3a3fbd08cefdc8c995,0xc50259330f6984da3c322c1e77e053fef02ea347,1710163535
245,0xf8196d4b1341fb7700603dd0abfebc5ee859b279eb9c2e7a172d9b99c2a71f7f,0,Transfer,1555175759167953831882,4687.299642515390319483,0x21e5c85a5b1f38bddde68307af77e38f747cd530,Doggensnout Skeptic,0.0000000030139999385170313,0x898fcb7b4e3bee37ebb0ca3a3fbd08cefdc8c995,0xc50259330f6984da3c322c1e77e053fef02ea347,0xc50259330f6984da3c322c1e77e053fef02ea347,1710163535
246,0xf8196d4b1341fb7700603dd0abfebc5ee859b279eb9c2e7a172d9b99c2a71f7f,0,Transfer,3000000000000000000,9310.080322265625,None,Ethereum,3103.360107421875,0xc50259330f6984da3c322c1e77e053fef02ea347,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0xc50259330f6984da3c322c1e77e053fef02ea347,1710163535
247,0xf8196d4b1341fb7700603dd0abfebc5ee859b279eb9c2e7a172d9b99c2a71f7f,0,Transfer,3000000000000000000,9310.080322265625,None,Ethereum,3103.360107421875,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xc50259330f6984da3c322c1e77e053fef02ea347,1710163535
248,0xf8196d4b1341fb7700603dd0abfebc5ee859b279eb9c2e7a172d9b99c2a71f7f,4,Mint,3000000000000000000,9312.900146484375,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,3104.300048828125,None,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0xc50259330f6984da3c322c1e77e053fef02ea347,1710163535
249,0xf8196d4b1341fb7700603dd0abfebc5ee859b279eb9c2e7a172d9b99c2a71f7f,4,Transfer,3000000000000000000,9312.900146484375,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,3104.300048828125,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x898fcb7b4e3bee37ebb0ca3a3fbd08cefdc8c995,0xc50259330f6984da3c322c1e77e053fef02ea347,1710163535
250,0xf8196d4b1341fb7700603dd0abfebc5ee859b279eb9c2e7a172d9b99c2a71f7f,4,Transfer,1547438874490587247647,4663.980672573494073083,0x21e5c85a5b1f38bddde68307af77e38f747cd530,Doggensnout Skeptic,0.0000000030139999385170313,0x898fcb7b4e3bee37ebb0ca3a3fbd08cefdc8c995,0xc50259330f6984da3c322c1e77e053fef02ea347,0xc50259330f6984da3c322c1e77e053fef02ea347,1710163535
251,0xf8196d4b1341fb7700603dd0abfebc5ee859b279eb9c2e7a172d9b99c2a71f7f,4,Transfer,3000000000000000000,9310.080322265625,None,Ethereum,3103.360107421875,0xc50259330f6984da3c322c1e77e053fef02ea347,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0xc50259330f6984da3c322c1e77e053fef02ea347,1710163535
252,0xf8196d4b1341fb7700603dd0abfebc5ee859b279eb9c2e7a172d9b99c2a71f7f,4,Transfer,3000000000000000000,9310.080322265625,None,Ethereum,3103.360107421875,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xc50259330f6984da3c322c1e77e053fef02ea347,1710163535
253,0x012778bb6330737bed53ca488e582500498d81e1db22060b8b8b94ed82d6ae99,0,Mint,200000000000000000,620.86000976562500003,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,3104.300048828125,None,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x9ea02f652955b90c0dd4f256003e4e339d3a4184,1710163547
254,0x012778bb6330737bed53ca488e582500498d81e1db22060b8b8b94ed82d6ae99,0,Transfer,200000000000000000,620.86000976562500003,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,3104.300048828125,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0xda8f06e5e0fc0900fd09ec98a72630d3623e1158,0x9ea02f652955b90c0dd4f256003e4e339d3a4184,1710163547
255,0x012778bb6330737bed53ca488e582500498d81e1db22060b8b8b94ed82d6ae99,0,Transfer,16544534111992633092354532893,338.10409182074445733720694594,0x4fe8d4775b7cb2546b9ee86182081cdf8f77b053,KAIJUNO8,0.000000020435999559254014,0xda8f06e5e0fc0900fd09ec98a72630d3623e1158,0x9ea02f652955b90c0dd4f256003e4e339d3a4184,0x9ea02f652955b90c0dd4f256003e4e339d3a4184,1710163547
256,0x012778bb6330737bed53ca488e582500498d81e1db22060b8b8b94ed82d6ae99,0,Transfer,200000000000000000,620.67202148437500003,None,Ethereum,3103.360107421875,0x9ea02f652955b90c0dd4f256003e4e339d3a4184,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x9ea02f652955b90c0dd4f256003e4e339d3a4184,1710163547
257,0x012778bb6330737bed53ca488e582500498d81e1db22060b8b8b94ed82d6ae99,0,Transfer,200000000000000000,620.67202148437500003,None,Ethereum,3103.360107421875,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x9ea02f652955b90c0dd4f256003e4e339d3a4184,1710163547
258,0x012778bb6330737bed53ca488e582500498d81e1db22060b8b8b94ed82d6ae99,2,Mint,200000000000000000,620.86000976562500003,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,3104.300048828125,None,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x9ea02f652955b90c0dd4f256003e4e339d3a4184,1710163547
259,0x012778bb6330737bed53ca488e582500498d81e1db22060b8b8b94ed82d6ae99,2,Transfer,200000000000000000,620.86000976562500003,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,3104.300048828125,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0xda8f06e5e0fc0900fd09ec98a72630d3623e1158,0x9ea02f652955b90c0dd4f256003e4e339d3a4184,1710163547
260,0x012778bb6330737bed53ca488e582500498d81e1db22060b8b8b94ed82d6ae99,2,Transfer,11103714626240328921002570571,226.91550720792971570031578565,0x4fe8d4775b7cb2546b9ee86182081cdf8f77b053,KAIJUNO8,0.000000020435999559254014,0xda8f06e5e0fc0900fd09ec98a72630d3623e1158,0x9ea02f652955b90c0dd4f256003e4e339d3a4184,0x9ea02f652955b90c0dd4f256003e4e339d3a4184,1710163547
261,0x012778bb6330737bed53ca488e582500498d81e1db22060b8b8b94ed82d6ae99,2,Transfer,200000000000000000,620.67202148437500003,None,Ethereum,3103.360107421875,0x9ea02f652955b90c0dd4f256003e4e339d3a4184,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x9ea02f652955b90c0dd4f256003e4e339d3a4184,1710163547
262,0x012778bb6330737bed53ca488e582500498d81e1db22060b8b8b94ed82d6ae99,2,Transfer,200000000000000000,620.67202148437500003,None,Ethereum,3103.360107421875,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x9ea02f652955b90c0dd4f256003e4e339d3a4184,1710163547
263,0x80756a409316570be65efd0861a99cc6c26adecbc1f2c2e0b65c6500268ce2cc,0,Transfer,468551353016819124,1454.5239880485956406,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,3104.300048828125,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0x7edc297010f04c4e82b997bd60ef7eeaf9c360d5,0x711281c1b26aaed86e40e4caaf76c1962b45e161,1710163679
264,0x80756a409316570be65efd0861a99cc6c26adecbc1f2c2e0b65c6500268ce2cc,0,Transfer,1900000000,1900,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1,0x711281c1b26aaed86e40e4caaf76c1962b45e161,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0x711281c1b26aaed86e40e4caaf76c1962b45e161,1710163679
265,0x80756a409316570be65efd0861a99cc6c26adecbc1f2c2e0b65c6500268ce2cc,0,Transfer,0,0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,3104.300048828125,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x7edc297010f04c4e82b997bd60ef7eeaf9c360d5,0x711281c1b26aaed86e40e4caaf76c1962b45e161,1710163679
266,0x80756a409316570be65efd0861a99cc6c26adecbc1f2c2e0b65c6500268ce2cc,0,Transfer,325968215648902,,0xc548e90589b166e1364de744e6d35d8748996fe8,None,None,0x7edc297010f04c4e82b997bd60ef7eeaf9c360d5,0x711281c1b26aaed86e40e4caaf76c1962b45e161,0x711281c1b26aaed86e40e4caaf76c1962b45e161,1710163679
267,0x80756a409316570be65efd0861a99cc6c26adecbc1f2c2e0b65c6500268ce2cc,3,Transfer,468551353016819124,1454.5239880485956406,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,3104.300048828125,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0x7edc297010f04c4e82b997bd60ef7eeaf9c360d5,0x711281c1b26aaed86e40e4caaf76c1962b45e161,1710163679
268,0x80756a409316570be65efd0861a99cc6c26adecbc1f2c2e0b65c6500268ce2cc,3,Transfer,1900000000,1900,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1,0x711281c1b26aaed86e40e4caaf76c1962b45e161,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0x711281c1b26aaed86e40e4caaf76c1962b45e161,1710163679
269,0x80756a409316570be65efd0861a99cc6c26adecbc1f2c2e0b65c6500268ce2cc,3,Transfer,0,0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,3104.300048828125,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x7edc297010f04c4e82b997bd60ef7eeaf9c360d5,0x711281c1b26aaed86e40e4caaf76c1962b45e161,1710163679
270,0x80756a409316570be65efd0861a99cc6c26adecbc1f2c2e0b65c6500268ce2cc,3,Transfer,218774635948809,,0xc548e90589b166e1364de744e6d35d8748996fe8,None,None,0x7edc297010f04c4e82b997bd60ef7eeaf9c360d5,0x711281c1b26aaed86e40e4caaf76c1962b45e161,0x711281c1b26aaed86e40e4caaf76c1962b45e161,1710163679
271,0xd99a3931116a10e2cb106929bf9abeaf45e1addd6b505e915dab430ee7dfa962,0,Transfer,847820529815100091,3984.7563740457889327,0xe3b9cfb8ea8a4f1279fbc28d3e15b4d2d86f18a0,Fottie,0.000004699999863078119,0xdc8078a3002eb519ef780d52fe8dbcb365412b16,0x27920a817865fe0594a1561f7cc87e269fa2bcfe,0xdc8078a3002eb519ef780d52fe8dbcb365412b16,1710163679
272,0xd99a3931116a10e2cb106929bf9abeaf45e1addd6b505e915dab430ee7dfa962,0,Transfer,1809332076629518439,5616.7096538273068944,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,3104.300048828125,0x27920a817865fe0594a1561f7cc87e269fa2bcfe,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,0xdc8078a3002eb519ef780d52fe8dbcb365412b16,1710163679
273,0xd99a3931116a10e2cb106929bf9abeaf45e1addd6b505e915dab430ee7dfa962,0,Transfer,7309587164,7306.4585075277531145,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether,0.9995719790458679,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,0xdc8078a3002eb519ef780d52fe8dbcb365412b16,0xdc8078a3002eb519ef780d52fe8dbcb365412b16,1710163679
274,0xd99a3931116a10e2cb106929bf9abeaf45e1addd6b505e915dab430ee7dfa962,2,Transfer,847820529815100091,3984.7563740457889327,0xe3b9cfb8ea8a4f1279fbc28d3e15b4d2d86f18a0,Fottie,0.000004699999863078119,0xdc8078a3002eb519ef780d52fe8dbcb365412b16,0x27920a817865fe0594a1561f7cc87e269fa2bcfe,0xdc8078a3002eb519ef780d52fe8dbcb365412b16,1710163679
275,0xd99a3931116a10e2cb106929bf9abeaf45e1addd6b505e915dab430ee7dfa962,2,Transfer,1644536659370273758,5105.135231982782398,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,3104.300048828125,0x27920a817865fe0594a1561f7cc87e269fa2bcfe,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,0xdc8078a3002eb519ef780d52fe8dbcb365412b16,1710163679
276,0xd99a3931116a10e2cb106929bf9abeaf45e1addd6b505e915dab430ee7dfa962,2,Transfer,6644469522,6641.625549815492034,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether,0.9995719790458679,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,0xdc8078a3002eb519ef780d52fe8dbcb365412b16,0xdc8078a3002eb519ef780d52fe8dbcb365412b16,1710163679
277,0x1a5eafe643fb4e41e4666f045341584ea22bb73d585775ec4e4a094be22f89e6,0,Transfer,4963914209006298899,15409.479121396877159,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,3104.300048828125,0xe4e86c6805884736c0faea1e559c51f37da15812,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x30049fd3dde7a46a6441a0d41dcb1cf5aaa93e77,1710163715
278,0x1a5eafe643fb4e41e4666f045341584ea22bb73d585775ec4e4a094be22f89e6,0,Transfer,160000000000000000000000,4124.94242191314697265625,0x710287d1d39dcf62094a83ebb3e736e79400068a,enqAI,0.02578089013695717,0x30049fd3dde7a46a6441a0d41dcb1cf5aaa93e77,0xe4e86c6805884736c0faea1e559c51f37da15812,0x30049fd3dde7a46a6441a0d41dcb1cf5aaa93e77,1710163715
279,0x1a5eafe643fb4e41e4666f045341584ea22bb73d585775ec4e4a094be22f89e6,0,Burn,4963914209006298899,15409.479121396877159,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,3104.300048828125,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,None,0x30049fd3dde7a46a6441a0d41dcb1cf5aaa93e77,1710163715
280,0x1a5eafe643fb4e41e4666f045341584ea22bb73d585775ec4e4a094be22f89e6,0,Transfer,4963914209006298899,15404.813332894759422,None,Ethereum,3103.360107421875,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x30049fd3dde7a46a6441a0d41dcb1cf5aaa93e77,1710163715
281,0x1a5eafe643fb4e41e4666f045341584ea22bb73d585775ec4e4a094be22f89e6,0,Transfer,4963914209006298899,15404.813332894759422,None,Ethereum,3103.360107421875,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x30049fd3dde7a46a6441a0d41dcb1cf5aaa93e77,0x30049fd3dde7a46a6441a0d41dcb1cf5aaa93e77,1710163715
282,0x1a5eafe643fb4e41e4666f045341584ea22bb73d585775ec4e4a094be22f89e6,4,Transfer,4939218294413328117,15332.815592520062755,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,3104.300048828125,0xe4e86c6805884736c0faea1e559c51f37da15812,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x30049fd3dde7a46a6441a0d41dcb1cf5aaa93e77,1710163715
283,0x1a5eafe643fb4e41e4666f045341584ea22bb73d585775ec4e4a094be22f89e6,4,Transfer,160000000000000000000000,4124.94242191314697265625,0x710287d1d39dcf62094a83ebb3e736e79400068a,enqAI,0.02578089013695717,0x30049fd3dde7a46a6441a0d41dcb1cf5aaa93e77,0xe4e86c6805884736c0faea1e559c51f37da15812,0x30049fd3dde7a46a6441a0d41dcb1cf5aaa93e77,1710163715
284,0x1a5eafe643fb4e41e4666f045341584ea22bb73d585775ec4e4a094be22f89e6,4,Burn,4939218294413328117,15332.815592520062755,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,3104.300048828125,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,None,0x30049fd3dde7a46a6441a0d41dcb1cf5aaa93e77,1710163715
285,0x1a5eafe643fb4e41e4666f045341584ea22bb73d585775ec4e4a094be22f89e6,4,Transfer,4939218294413328117,15328.173016730636165,None,Ethereum,3103.360107421875,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x30049fd3dde7a46a6441a0d41dcb1cf5aaa93e77,1710163715
286,0x1a5eafe643fb4e41e4666f045341584ea22bb73d585775ec4e4a094be22f89e6,4,Transfer,4939218294413328117,15328.173016730636165,None,Ethereum,3103.360107421875,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x30049fd3dde7a46a6441a0d41dcb1cf5aaa93e77,0x30049fd3dde7a46a6441a0d41dcb1cf5aaa93e77,1710163715
